date,time_from,time_to,feedin
2015-04-01,00:00,00:15,5115
2015-04-01,00:15,00:30,5125
2015-04-01,00:30,00:45,5120
2015-04-01,00:45,01:00,5101
2015-04-01,01:00,01:15,5097
2015-04-01,01:15,01:30,5092
2015-04-01,01:30,01:45,5080
2015-04-01,01:45,02:00,5065
2015-04-01,02:00,02:15,5059
2015-04-01,02:15,02:30,5060
2015-04-01,02:30,02:45,5057
2015-04-01,02:45,03:00,5052
2015-04-01,03:00,03:15,5057
2015-04-01,03:15,03:30,5079
2015-04-01,03:30,03:45,5103
2015-04-01,03:45,04:00,5111
2015-04-01,04:00,04:15,5108
2015-04-01,04:15,04:30,5073
2015-04-01,04:30,04:45,5010
2015-04-01,04:45,05:00,4937
2015-04-01,05:00,05:15,4895
2015-04-01,05:15,05:30,4862
2015-04-01,05:30,05:45,4800
2015-04-01,05:45,06:00,4738
2015-04-01,06:00,06:15,4690
2015-04-01,06:15,06:30,4629
2015-04-01,06:30,06:45,4558
2015-04-01,06:45,07:00,4480
2015-04-01,07:00,07:15,4425
2015-04-01,07:15,07:30,4388
2015-04-01,07:30,07:45,4313
2015-04-01,07:45,08:00,4299
2015-04-01,08:00,08:15,4292
2015-04-01,08:15,08:30,4327
2015-04-01,08:30,08:45,4450
2015-04-01,08:45,09:00,4525
2015-04-01,09:00,09:15,4563
2015-04-01,09:15,09:30,4588
2015-04-01,09:30,09:45,4622
2015-04-01,09:45,10:00,4647
2015-04-01,10:00,10:15,4669
2015-04-01,10:15,10:30,4719
2015-04-01,10:30,10:45,4793
2015-04-01,10:45,11:00,4855
2015-04-01,11:00,11:15,4880
2015-04-01,11:15,11:30,4888
2015-04-01,11:30,11:45,4904
2015-04-01,11:45,12:00,4913
2015-04-01,12:00,12:15,4913
2015-04-01,12:15,12:30,4914
2015-04-01,12:30,12:45,4916
2015-04-01,12:45,13:00,4914
2015-04-01,13:00,13:15,4918
2015-04-01,13:15,13:30,4957
2015-04-01,13:30,13:45,5021
2015-04-01,13:45,14:00,5076
2015-04-01,14:00,14:15,5095
2015-04-01,14:15,14:30,5061
2015-04-01,14:30,14:45,4988
2015-04-01,14:45,15:00,4909
2015-04-01,15:00,15:15,4872
2015-04-01,15:15,15:30,4889
2015-04-01,15:30,15:45,4914
2015-04-01,15:45,16:00,4920
2015-04-01,16:00,16:15,4904
2015-04-01,16:15,16:30,4863
2015-04-01,16:30,16:45,4781
2015-04-01,16:45,17:00,4673
2015-04-01,17:00,17:15,4590
2015-04-01,17:15,17:30,4528
2015-04-01,17:30,17:45,4451
2015-04-01,17:45,18:00,4371
2015-04-01,18:00,18:15,4308
2015-04-01,18:15,18:30,4232
2015-04-01,18:30,18:45,4112
2015-04-01,18:45,19:00,3977
2015-04-01,19:00,19:15,3878
2015-04-01,19:15,19:30,3795
2015-04-01,19:30,19:45,3690
2015-04-01,19:45,20:00,3594
2015-04-01,20:00,20:15,3537
2015-04-01,20:15,20:30,3494
2015-04-01,20:30,20:45,3433
2015-04-01,20:45,21:00,3361
2015-04-01,21:00,21:15,3393
2015-04-01,21:15,21:30,3345
2015-04-01,21:30,21:45,3272
2015-04-01,21:45,22:00,3196
2015-04-01,22:00,22:15,3186
2015-04-01,22:15,22:30,3184
2015-04-01,22:30,22:45,3193
2015-04-01,22:45,23:00,3193
2015-04-01,23:00,23:15,3232
2015-04-01,23:15,23:30,3218
2015-04-01,23:30,23:45,3199
2015-04-01,23:45,00:00,3166
2015-04-02,00:00,00:15,3322
2015-04-02,00:15,00:30,3328
2015-04-02,00:30,00:45,3338
2015-04-02,00:45,01:00,3330
2015-04-02,01:00,01:15,3347
2015-04-02,01:15,01:30,3406
2015-04-02,01:30,01:45,3487
2015-04-02,01:45,02:00,3559
2015-04-02,02:00,02:15,3579
2015-04-02,02:15,02:30,3519
2015-04-02,02:30,02:45,3410
2015-04-02,02:45,03:00,3366
2015-04-02,03:00,03:15,3303
2015-04-02,03:15,03:30,3270
2015-04-02,03:30,03:45,3170
2015-04-02,03:45,04:00,3173
2015-04-02,04:00,04:15,3141
2015-04-02,04:15,04:30,3081
2015-04-02,04:30,04:45,2953
2015-04-02,04:45,05:00,2872
2015-04-02,05:00,05:15,2794
2015-04-02,05:15,05:30,2728
2015-04-02,05:30,05:45,2617
2015-04-02,05:45,06:00,2530
2015-04-02,06:00,06:15,2468
2015-04-02,06:15,06:30,2427
2015-04-02,06:30,06:45,2393
2015-04-02,06:45,07:00,2364
2015-04-02,07:00,07:15,2387
2015-04-02,07:15,07:30,2362
2015-04-02,07:30,07:45,2327
2015-04-02,07:45,08:00,2312
2015-04-02,08:00,08:15,2349
2015-04-02,08:15,08:30,2398
2015-04-02,08:30,08:45,2512
2015-04-02,08:45,09:00,2594
2015-04-02,09:00,09:15,2604
2015-04-02,09:15,09:30,2633
2015-04-02,09:30,09:45,2670
2015-04-02,09:45,10:00,2709
2015-04-02,10:00,10:15,2734
2015-04-02,10:15,10:30,2808
2015-04-02,10:30,10:45,2909
2015-04-02,10:45,11:00,3010
2015-04-02,11:00,11:15,3060
2015-04-02,11:15,11:30,3116
2015-04-02,11:30,11:45,3171
2015-04-02,11:45,12:00,3211
2015-04-02,12:00,12:15,3226
2015-04-02,12:15,12:30,3209
2015-04-02,12:30,12:45,3167
2015-04-02,12:45,13:00,3125
2015-04-02,13:00,13:15,3110
2015-04-02,13:15,13:30,3137
2015-04-02,13:30,13:45,3183
2015-04-02,13:45,14:00,3219
2015-04-02,14:00,14:15,3227
2015-04-02,14:15,14:30,3196
2015-04-02,14:30,14:45,3103
2015-04-02,14:45,15:00,3044
2015-04-02,15:00,15:15,3017
2015-04-02,15:15,15:30,2999
2015-04-02,15:30,15:45,2929
2015-04-02,15:45,16:00,2869
2015-04-02,16:00,16:15,2813
2015-04-02,16:15,16:30,2712
2015-04-02,16:30,16:45,2476
2015-04-02,16:45,17:00,2291
2015-04-02,17:00,17:15,2165
2015-04-02,17:15,17:30,2054
2015-04-02,17:30,17:45,1897
2015-04-02,17:45,18:00,1729
2015-04-02,18:00,18:15,1586
2015-04-02,18:15,18:30,1454
2015-04-02,18:30,18:45,1317
2015-04-02,18:45,19:00,1196
2015-04-02,19:00,19:15,1098
2015-04-02,19:15,19:30,1005
2015-04-02,19:30,19:45,919
2015-04-02,19:45,20:00,818
2015-04-02,20:00,20:15,747
2015-04-02,20:15,20:30,688
2015-04-02,20:30,20:45,672
2015-04-02,20:45,21:00,609
2015-04-02,21:00,21:15,562
2015-04-02,21:15,21:30,526
2015-04-02,21:30,21:45,519
2015-04-02,21:45,22:00,474
2015-04-02,22:00,22:15,440
2015-04-02,22:15,22:30,432
2015-04-02,22:30,22:45,423
2015-04-02,22:45,23:00,452
2015-04-02,23:00,23:15,426
2015-04-02,23:15,23:30,412
2015-04-02,23:30,23:45,391
2015-04-02,23:45,00:00,373
2015-04-03,00:00,00:15,804
2015-04-03,00:15,00:30,805
2015-04-03,00:30,00:45,803
2015-04-03,00:45,01:00,813
2015-04-03,01:00,01:15,816
2015-04-03,01:15,01:30,807
2015-04-03,01:30,01:45,788
2015-04-03,01:45,02:00,773
2015-04-03,02:00,02:15,771
2015-04-03,02:15,02:30,769
2015-04-03,02:30,02:45,746
2015-04-03,02:45,03:00,732
2015-04-03,03:00,03:15,730
2015-04-03,03:15,03:30,719
2015-04-03,03:30,03:45,692
2015-04-03,03:45,04:00,666
2015-04-03,04:00,04:15,664
2015-04-03,04:15,04:30,657
2015-04-03,04:30,04:45,643
2015-04-03,04:45,05:00,630
2015-04-03,05:00,05:15,617
2015-04-03,05:15,05:30,597
2015-04-03,05:30,05:45,569
2015-04-03,05:45,06:00,561
2015-04-03,06:00,06:15,545
2015-04-03,06:15,06:30,537
2015-04-03,06:30,06:45,530
2015-04-03,06:45,07:00,526
2015-04-03,07:00,07:15,525
2015-04-03,07:15,07:30,516
2015-04-03,07:30,07:45,524
2015-04-03,07:45,08:00,527
2015-04-03,08:00,08:15,521
2015-04-03,08:15,08:30,513
2015-04-03,08:30,08:45,522
2015-04-03,08:45,09:00,515
2015-04-03,09:00,09:15,515
2015-04-03,09:15,09:30,510
2015-04-03,09:30,09:45,508
2015-04-03,09:45,10:00,506
2015-04-03,10:00,10:15,505
2015-04-03,10:15,10:30,487
2015-04-03,10:30,10:45,480
2015-04-03,10:45,11:00,457
2015-04-03,11:00,11:15,418
2015-04-03,11:15,11:30,417
